OBJECTID;N_DEPTO;Y;X;id_unico
563;Santa Cruz;-16,60861869;-61,158725303;62207957,1
564;Santa Cruz;-16,618978147;-61,14941751;62155982,9
569;Santa Cruz;-16,492773831;-60,976530459;63155743,9
570;Santa Cruz;-16,635229519;-60,938606234;62330579,5
571;Santa Cruz;-16,791760038;-61,228010156;60993385,6
572;Santa Cruz;-16,599181769;-60,974745201;62503594,1
573;Santa Cruz;-16,666197488;-61,107760703;61919518,9
574;Santa Cruz;-16,633365322;-61,021268934;62233522,9
575;Santa Cruz;-16,771918688;-61,043532946;61359517,1
576;Santa Cruz;-16,596841078;-60,914708758;62596393,6
577;Santa Cruz;-16,576530513;-60,989890331;62622850,2
579;Santa Cruz;-16,703388466;-61,135160644;61655850,5
580;Santa Cruz;-16,803873542;-61,104516023;61083885,3
581;Santa Cruz;-16,584902927;-61,102331814;62426483,7
582;Santa Cruz;-16,603234245;-60,983406645;62467478,1
583;Santa Cruz;-16,753454066;-61,187329356;61281073,9
584;Santa Cruz;-16,673500074;-61,033578849;61971914,6
585;Santa Cruz;-16,677181823;-60,908391989;62115256,2
586;Santa Cruz;-17,077700666;-61,594249233;58763163,9
587;Santa Cruz;-17,073958673;-61,654075812;58705663,8
588;Santa Cruz;-16,442864721;-61,349207344;63005019,8
590;Santa Cruz;-17,067550144;-61,697538355;58686842,6
591;Santa Cruz;-16,714104877;-60,93127001;61860604,6
592;Santa Cruz;-17,044527239;-61,651784622;58888284,6
593;Santa Cruz;-16,73419097;-60,906486557;61772284,2
594;Santa Cruz;-16,650862656;-61,0567696;62080003,1
595;Santa Cruz;-17,07415057;-61,510983134;58897270,3
596;Santa Cruz;-17,075920369;-61,492077504;58912252
597;Santa Cruz;-17,128724778;-61,458614075;58639611,5
599;Santa Cruz;-16,622159193;-61,101975337;62197481
600;Santa Cruz;-15,176940032;-61,018867661;71617702,7
601;Santa Cruz;-16,049309117;-61,099026989;65797293,9
602;Santa Cruz;-15,184106938;-61,006040966;71580805,6
603;Santa Cruz;-16,352710801;-60,990585537;64007524,9
604;Santa Cruz;-16,332073874;-60,957731378;64176831,8
605;Santa Cruz;-16,900062586;-63,777604502;57448170,7
606;Santa Cruz;-16,930437511;-63,870877394;57158635,4
608;Santa Cruz;-16,808940395;-63,8288428;58035462,7
609;Santa Cruz;-16,959157495;-63,680948098;57129270,8
610;Santa Cruz;-16,974386368;-63,6564783;57048063,7
611;Santa Cruz;-16,886444814;-63,831376969;57496098,7
613;Santa Cruz;-16,934866239;-63,83683073;57157310,1
614;Santa Cruz;-16,970247467;-63,645167172;57086655,3
616;Santa Cruz;-16,829470117;-63,69732285;58003542
617;Santa Cruz;-16,895243029;-63,722419347;57529385,9
618;Santa Cruz;-16,752140852;-63,689578198;58544333,7
619;Santa Cruz;-16,804682581;-63,704492122;58168411,7
621;Santa Cruz;-17,125339916;-63,43614056;56249440,7
622;Santa Cruz;-17,174296597;-63,426123572;55935616,5
623;Santa Cruz;-17,074843836;-63,487872235;56533213,6
624;Santa Cruz;-17,028475659;-63,525975908;56806345,3
625;Santa Cruz;-16,899697987;-63,575071556;57631042,2
626;Santa Cruz;-17,010056762;-63,554468956;56902743,7
627;Santa Cruz;-16,875548724;-63,520717813;57845217,5
628;Santa Cruz;-17,282948198;-63,347764867;55306765,3
629;Santa Cruz;-17,601453657;-63,313587962;53297937,4
630;Santa Cruz;-17,413130761;-63,329940226;54482644,9
631;Santa Cruz;-16,185574778;-60,519599119;65632655,2
632;Santa Cruz;-16,387540054;-60,878368476;63930923,5
633;Santa Cruz;-15,691404222;-60,395756785;68881840,6
634;Santa Cruz;-16,249349645;-61,12506079;64494166
635;Santa Cruz;-15,639821923;-60,286571038;69334790,8
636;Santa Cruz;-15,551402201;-60,35181578;69825185,3
637;Santa Cruz;-13,767958463;-62,041878076;81192843,8
638;Santa Cruz;-15,217875365;-60,997221789;71361309,3
639;Santa Cruz;-16,377393169;-61,039784622;63792774
640;Santa Cruz;-16,301349331;-61,024544062;64287274,6
641;Santa Cruz;-15,274664665;-60,994172058;70982762,6
643;Santa Cruz;-16,185349198;-60,977826181;65073216
644;Santa Cruz;-16,30884732;-60,96537262;64312519,5
645;Santa Cruz;-16,425553136;-61,054633351;63474139,4
646;Santa Cruz;-14,608828608;-61,195539316;75394892,4
647;Santa Cruz;-16,28411282;-59,499303456;66400455
648;Santa Cruz;-15,383148273;-60,34227043;70919132,9
649;Santa Cruz;-16,438268797;-60,96276202;63510288,9
650;Santa Cruz;-16,326353519;-60,78244896;64430682
651;Santa Cruz;-16,181721358;-60,67390655;65464349,1
652;Santa Cruz;-15,528785688;-60,97299437;69314112
653;Santa Cruz;-15,390618346;-60,96291224;70238414
654;Santa Cruz;-16,462020783;-60,92487428;63411419,1
656;Santa Cruz;-13,628337625;-61,740001517;82319180,9
657;Santa Cruz;-15,262321079;-60,975760079;71082523,3
658;Santa Cruz;-15,932019708;-60,227195884;67568975,8
659;Santa Cruz;-16,046970249;-61,152671348;65751822,3
660;Santa Cruz;-15,940144512;-60,304316574;67423727,6
661;Santa Cruz;-16,263750851;-61,06963293;64469271
662;Santa Cruz;-16,300981238;-59,894491832;65751797,8
663;Santa Cruz;-16,428687815;-61,216499266;63255023,2
664;Santa Cruz;-16,416865092;-60,873603809;63755509,3
665;Santa Cruz;-16,269419793;-61,036456375;64473414,6
666;Santa Cruz;-16,421818511;-61,189054952;63331608
667;Santa Cruz;-16,042840113;-60,18572478;66934988
668;Santa Cruz;-15,989738858;-61,154969374;66117427
669;Santa Cruz;-15,862133949;-60,26863789;67954267,1
670;Santa Cruz;-16,340383255;-61,026313699;64040613,9
671;Santa Cruz;-16,395555838;-60,933018091;63812527,8
672;Santa Cruz;-16,332723073;-60,802871877;64365547,9
673;Santa Cruz;-15,321033714;-60,419361129;71241379,1
674;Santa Cruz;-15,500016036;-60,943909091;69532903,9
675;Santa Cruz;-16,307668219;-60,893339416;64408545,8
676;Santa Cruz;-16,114966057;-60,217563551;66450959,1
677;Santa Cruz;-16,410956204;-60,959369801;63683903,1
678;Santa Cruz;-15,461095787;-60,894615801;69838821,4
679;Santa Cruz;-16,154298883;-60,459499978;65901654,2
680;Santa Cruz;-16,226660841;-60,968183539;64824496,1
681;Santa Cruz;-15,785358599;-60,415268584;68263248,6
682;Santa Cruz;-16,380396107;-60,851114343;64009525,9
683;Santa Cruz;-15,188213213;-60,805441905;71736819,5
684;Santa Cruz;-16,096169811;-61,104996376;65490857,8
685;Santa Cruz;-16,463520448;-61,001900634;63304472,7
686;Santa Cruz;-16,38814362;-61,014747687;63756688,4
687;Santa Cruz;-15,295295774;-60,985683453;70852474,1
688;Santa Cruz;-15,676795345;-60,912913328;68406460,7
689;Santa Cruz;-16,267899858;-60,953645788;64583165,1
691;Santa Cruz;-15,077414572;-60,513770653;72750663,7
692;Santa Cruz;-13,986082823;-61,54651807;79698090,8
693;Santa Cruz;-15,459250123;-60,317561724;70454680,8
694;Santa Cruz;-15,906525168;-60,2167041;67740465,7
695;Santa Cruz;-16,038352595;-61,16085526;65798004,5
696;Santa Cruz;-16,290605119;-60,955807312;64438335,7
697;Santa Cruz;-16,161217044;-61,004045637;65194659,2
698;Santa Cruz;-16,231012747;-60,974993351;64788935,6
699;Santa Cruz;-16,277752165;-60,075839921;65645920,3
700;Santa Cruz;-16,050941537;-61,223033543;65647684,8
701;Santa Cruz;-16,47961155;-60,896297539;63339466,2
702;Santa Cruz;-16,529589576;-60,820064331;63131404,3
703;Santa Cruz;-16,560581769;-60,642889503;63177066,3
704;Santa Cruz;-16,550044626;-60,718001944;63140969,2
705;Santa Cruz;-16,537975324;-60,693058411;63247409,8
706;Santa Cruz;-16,633060427;-60,776671652;62558928,6
707;Santa Cruz;-16,597607754;-60,652144636;62940667,2
708;Santa Cruz;-16,570715508;-60,759144581;62960738,4
709;Santa Cruz;-16,520553573;-60,736707537;63295845,8
710;Santa Cruz;-16,585064725;-60,687819126;62968652,1
711;Santa Cruz;-15,925347989;-61,331055545;66344656,5
712;Santa Cruz;-15,774503063;-61,496976794;67168668,9
713;Santa Cruz;-15,290702107;-61,493820655;70434972,3
714;Santa Cruz;-15,962670008;-61,267636154;66169467,3
715;Santa Cruz;-15,901384931;-61,442549477;66385279,6
716;Santa Cruz;-15,318975363;-61,442505372;70284899
717;Santa Cruz;-15,396659079;-61,48687308;69717724,7
718;Santa Cruz;-15,577984933;-61,524857208;68456628,7
719;Santa Cruz;-15,928949262;-61,360443846;66290160,2
720;Santa Cruz;-15,994857748;-61,430425464;65785992,8
721;Santa Cruz;-15,806346147;-61,487108225;66967193,2
722;Santa Cruz;-15,939519573;-61,493696326;66082097,4
723;Santa Cruz;-15,911360551;-61,43610479;66326425,5
724;Santa Cruz;-17,079648833;-63,580009508;56409692,1
727;Santa Cruz;-17,058316171;-63,594909967;56538574,3
729;Santa Cruz;-17,027612834;-63,596868094;56743625,7
730;Santa Cruz;-16,876689113;-63,755029181;57628612,9
731;Santa Cruz;-16,94627582;-63,715658115;57185777,7
732;Santa Cruz;-16,974397645;-63,840740299;56881971,1
733;Santa Cruz;-16,942063421;-63,893983886;57058660,6
734;Santa Cruz;-17,04796807;-63,66214816;56543832,7
735;Santa Cruz;-16,766672558;-63,773345068;58374567,7
736;Santa Cruz;-16,843724817;-63,83174253;57791560,2
737;Santa Cruz;-17,029704409;-63,690876777;56640421,9
738;Santa Cruz;-16,781851326;-63,886271943;58178133
739;Santa Cruz;-16,945759401;-63,759289774;57150349,3
740;Santa Cruz;-17,109760818;-63,600551078;56187398,4
741;Santa Cruz;-16,841167054;-63,739439849;57886862,2
742;Santa Cruz;-17,561046814;-63,329717536;53535091,6
743;Santa Cruz;-17,444743732;-63,42464487;54169510,5
744;Santa Cruz;-17,262225565;-63,431244449;55351043,3
745;Santa Cruz;-17,416849739;-63,465234339;54304014,7
746;Santa Cruz;-17,268578736;-63,397868665;55345638,1
747;Santa Cruz;-17,589149751;-63,346520173;53335937,1
748;Santa Cruz;-17,225561955;-63,496049939;55523285,6
749;Santa Cruz;-17,569274987;-63,229468294;53604934
750;Santa Cruz;-17,353490591;-63,393853375;54796016,7
751;Santa Cruz;-17,376452652;-63,481170124;54549015,6
752;Santa Cruz;-17,232572645;-63,400412015;55579026
753;Santa Cruz;-17,530018726;-63,486729145;53547585,1
754;Santa Cruz;-17,508170676;-63,468239567;53709828,9
755;Santa Cruz;-17,317112022;-63,514563519;54900604,1
756;Santa Cruz;-17,43210644;-63,497499961;54168517,1
757;Santa Cruz;-17,401520556;-63,510983237;54352423,3
758;Santa Cruz;-17,209113756;-63,578030646;55546856,3
760;Santa Cruz;-17,333130089;-63,552196552;54754706,1
761;Santa Cruz;-17,347143523;-63,499190483;54720550,5
762;Santa Cruz;-17,279891626;-63,575922432;55080089,5
763;Santa Cruz;-17,288424907;-63,559516613;55041139,3
764;Santa Cruz;-17,38446243;-63,514640059;54459629,6
765;Santa Cruz;-16,770958377;-58,953929683;64420995,1
766;Santa Cruz;-16,305624147;-58,325937859;68001506,8
767;Santa Cruz;-16,441146187;-58,55035137;66894886,6
768;Santa Cruz;-16,442992604;-58,648747008;66733848,1
769;Santa Cruz;-16,365404041;-58,435704868;67496978,7
770;Santa Cruz;-16,370370239;-58,39100987;67537504,1
771;Santa Cruz;-16,395308198;-58,637000748;67021348,1
772;Santa Cruz;-16,314742028;-58,400682832;67836118,3
774;Santa Cruz;-16,384798485;-58,417527748;67415690,6
775;Santa Cruz;-16,750222838;-58,96611009;64517723
776;Santa Cruz;-16,709050063;-59,016583325;64669893,3
777;Santa Cruz;-16,402414149;-58,471538135;67233742,9
778;Santa Cruz;-16,418088037;-58,643807722;66882099,9
779;Santa Cruz;-16,370158561;-58,369123624;67572296,3
780;Santa Cruz;-16,663193284;-59,188959179;64663834,1
781;Santa Cruz;-16,35537264;-58,324318262;67724188,1
782;Santa Cruz;-16,664683045;-58,775075519;65293928,1
783;Santa Cruz;-16,787199817;-58,767596973;64624571,8
784;Santa Cruz;-16,42104614;-58,47205868;67128187,4
785;Santa Cruz;-16,282214332;-58,384464996;68044551,1
786;Santa Cruz;-16,362218349;-58,400715839;67568474,8
787;Santa Cruz;-17,876053138;-58,746665129;58874367,9
790;Santa Cruz;-17,163586455;-58,516689137;62988551,6
791;Santa Cruz;-17,269955586;-58,626793277;62236692,1
792;Santa Cruz;-17,939748907;-58,742200113;58558986,3
793;Santa Cruz;-17,973584243;-58,807743451;58269493,9
794;Santa Cruz;-16,316436205;-59,451096121;66278527,6
795;Santa Cruz;-16,564568106;-59,371356174;64952660,9
796;Santa Cruz;-16,64711306;-59,154162388;64808040,8
797;Santa Cruz;-16,292896361;-59,292859405;66642162,2
798;Santa Cruz;-16,338018016;-59,470099513;66124862,3
800;Santa Cruz;-16,376805713;-59,179708938;66318107,6
801;Santa Cruz;-17,793602669;-57,775799612;61045979,9
802;Santa Cruz;-17,060470049;-63,205348429;56919590,5
803;Santa Cruz;-17,083323743;-63,241724698;56730483
804;Santa Cruz;-17,001255661;-63,109801007;57410797,8
805;Santa Cruz;-16,968428486;-63,184800608;57549418,6
806;Santa Cruz;-16,974199872;-63,230501689;57464212,6
807;Santa Cruz;-16,970248899;-63,233854421;57487041,2
808;Santa Cruz;-17,002135909;-63,185730888;57325267,1
809;Santa Cruz;-17,049593546;-63,236607549;56958436,7
812;Santa Cruz;-17,016031331;-63,11314464;57309977,9
813;Santa Cruz;-16,611426369;-63,651693059;59553815,5
816;Santa Cruz;-17,079400433;-64,308655964;55762452,7
818;Santa Cruz;-17,461733028;-63,878899315;53557808
820;Santa Cruz;-17,24948461;-64,223818566;54654096,3
821;Santa Cruz;-17,197240279;-64,32729788;54925758,7
823;Santa Cruz;-17,415933972;-64,048620633;53688892,9
825;Santa Cruz;-17,01243207;-64,065256515;56427237,1
826;Santa Cruz;-17,121097706;-64,378521951;55415084,3
827;Santa Cruz;-17,105986162;-64,386307554;55514913,5
828;Santa Cruz;-17,090129201;-64,399790011;55615819,6
829;Santa Cruz;-17,104799271;-64,348096514;55553341
831;Santa Cruz;-17,429550773;-64,131278228;53515572,2
833;Santa Cruz;-17,374330031;-64,099172132;53919267,5
834;Santa Cruz;-17,265563244;-63,929399245;54817779,2
837;Santa Cruz;-17,292113602;-63,949626976;54619105,8
839;Santa Cruz;-17,102633509;-64,232524965;55661947
840;Santa Cruz;-16,98346217;-64,096644029;56602762,5
841;Santa Cruz;-17,132268482;-64,098181163;55570893,2
842;Santa Cruz;-17,157992241;-64,061976799;55426093
843;Santa Cruz;-17,185335288;-64,053257274;55246687,1
844;Santa Cruz;-17,404153925;-64,008311589;53808174,7
845;Santa Cruz;-17,283322423;-64,185132951;54456911,9
847;Santa Cruz;-17,531971981;-63,974842025;52991549,8
848;Santa Cruz;-17,41414909;-64,155466395;53595830,8
849;Santa Cruz;-17,40405995;-64,177376761;53642887
850;Santa Cruz;-17,384739953;-64,174164302;53776790,8
851;Santa Cruz;-16,615092133;-63,659305637;59522222,7
853;Santa Cruz;-16,919653506;-63,193324449;57864770,8
854;Santa Cruz;-16,877076451;-63,225125362;58117142
855;Santa Cruz;-16,915154379;-63,391281781;57699259,9
858;Santa Cruz;-16,527552073;-63,711959142;60096506,3
859;Santa Cruz;-16,867623849;-63,354931716;58054383,3
861;Santa Cruz;-16,654115238;-63,645933429;59260728,6
862;Santa Cruz;-16,993732698;-63,40893993;57154416,2
863;Santa Cruz;-16,644429173;-63,551276508;59405138,9
865;Santa Cruz;-16,444520316;-63,687596058;60700980,5
866;Santa Cruz;-17,135477546;-63,332213043;56290898,3
868;Santa Cruz;-16,749998693;-63,478600606;58739946,4
869;Santa Cruz;-16,784683843;-63,519756107;58466041,1
870;Santa Cruz;-17,031697174;-63,312059727;56998791,8
871;Santa Cruz;-16,87857204;-63,291299265;58042147,7
873;Santa Cruz;-16,888186842;-63,2651402;58003281,1
874;Santa Cruz;-17,112512703;-63,336256746;56438256,3
875;Santa Cruz;-16,405178683;-63,865680737;60860432,1
876;Santa Cruz;-17,144117884;-63,304518661;56263386,3
877;Santa Cruz;-17,07918813;-63,348768725;56645830,8
878;Santa Cruz;-16,931801926;-63,163943352;57813857
879;Santa Cruz;-16,951479722;-63,201976254;57644298,5
881;Santa Cruz;-16,936973503;-63,182370831;57760690,3
882;Santa Cruz;-16,883542168;-63,329946914;57971220,5
883;Santa Cruz;-16,874323552;-63,337904018;58025575,4
885;Santa Cruz;-16,969145184;-63,434429971;57294317
886;Santa Cruz;-16,987988528;-63,188309355;57416199,5
888;Santa Cruz;-16,990889299;-63,218350547;57365927,2
891;Santa Cruz;-16,676357584;-63,616498182;59130071,5
892;Santa Cruz;-17,037820132;-63,182621791;57092901,9
893;Santa Cruz;-17,020770564;-63,186780491;57201028,7
894;Santa Cruz;-17,055344907;-63,150163599;57011994,3
896;Santa Cruz;-16,999789846;-63,373011997;57149636,2
897;Santa Cruz;-16,728628584;-63,572345759;58805463,2
898;Santa Cruz;-16,952681436;-63,134315796;57705892,3
899;Santa Cruz;-16,75373135;-63,551030514;58650965
900;Santa Cruz;-16,736607357;-63,564312721;58757343,3
902;Santa Cruz;-17,10532936;-63,261533197;56564500,8
903;Santa Cruz;-17,077207349;-63,278188514;56732426,9
904;Santa Cruz;-17,005533445;-63,231447457;57255339
905;Santa Cruz;-17,09713973;-63,214750824;56668239,1
906;Santa Cruz;-17,080748522;-63,19387244;56798310,5
908;Santa Cruz;-16,84861355;-63,429812665;58112242,1
909;Santa Cruz;-16,84912507;-63,384299175;58151423,2
910;Santa Cruz;-16,826302982;-63,482595322;58215231
911;Santa Cruz;-16,937859099;-63,426630513;57512304,2
912;Santa Cruz;-16,896527052;-63,310810259;57902584
913;Santa Cruz;-17,025061926;-63,068778014;57298050,6
914;Santa Cruz;-17,221939389;-63,122370483;55955540
915;Santa Cruz;-17,073028409;-63,139009954;56907838,5
916;Santa Cruz;-17,219387814;-63,134208834;55958697,8
917;Santa Cruz;-17,204522011;-63,101565056;56091889,5
919;Santa Cruz;-17,239945659;-63,143808779;55814657,2
920;Santa Cruz;-17,25663845;-63,158514581;55689918
922;Santa Cruz;-17,198861315;-63,146178918;56078460,6
924;Santa Cruz;-17,040445651;-63,075220902;57190235,8
925;Santa Cruz;-17,220985633;-63,27588274;55790473,9
926;Santa Cruz;-17,130234508;-63,129001395;56544402,1
927;Santa Cruz;-17,141872546;-63,126258163;56471502,9
928;Santa Cruz;-17,093701001;-63,127676762;56784635,2
930;Santa Cruz;-17,191429951;-63,099807788;56178733,1
931;Santa Cruz;-17,235177964;-63,291700686;55680395,7
932;Santa Cruz;-17,153843923;-63,157394976;56359110,6
933;Santa Cruz;-17,151459939;-63,175298169;56355004,7
934;Santa Cruz;-17,176196508;-63,200938607;56165325
936;Santa Cruz;-17,101662105;-63,077944087;56786955,8
937;Santa Cruz;-17,222641927;-63,16633386;55901431,4
938;Santa Cruz;-17,112228419;-63,127400446;56663758,3
939;Santa Cruz;-17,177990308;-63,108292124;56256433,7
940;Santa Cruz;-17,154555551;-63,095868283;56422604,6
941;Santa Cruz;-17,095750141;-63,169355641;56726103,6
942;Santa Cruz;-17,161799599;-63,294970515;56157357,7
943;Santa Cruz;-17,124269747;-63,169092795;56539548,3
945;Santa Cruz;-17,174865775;-63,148621669;56231800,2
946;Santa Cruz;-17,219371477;-63,168543991;55920186,1
948;Santa Cruz;-17,130238548;-63,072250536;56607050,3
949;Santa Cruz;-17,225944985;-63,273806966;55760379,7
950;Santa Cruz;-17,202988552;-63,223139895;55966048
951;Santa Cruz;-17,228049788;-63,238380542;55785833,2
952;Santa Cruz;-17,24424898;-63,200496396;55722794
953;Santa Cruz;-17,188067531;-63,163734069;56129076,7
954;Santa Cruz;-17,199379356;-63,175923066;56041904,3
955;Santa Cruz;-17,211173824;-63,186918432;55952924,4
956;Santa Cruz;-17,200686061;-63,239817251;55962689,8
957;Santa Cruz;-17,227695734;-63,213414578;55815911,2
958;Santa Cruz;-17,155924803;-63,213868459;56283654
959;Santa Cruz;-17,08910235;-63,084352141;56861924,9
960;Santa Cruz;-17,076021665;-63,078817566;56953452
961;Santa Cruz;-17,120620381;-63,067728376;56674670,3
962;Santa Cruz;-17,230970957;-63,336221757;55659107,6
964;Santa Cruz;-17,296909391;-63,190283512;55393313,3
965;Santa Cruz;-17,315553643;-63,243561111;55211963,5
966;Santa Cruz;-17,304190835;-63,223030151;55308860,6
967;Santa Cruz;-17,313693343;-63,30190457;55157915,9
970;Santa Cruz;-17,316373431;-63,232507891;55219267,9
971;Santa Cruz;-17,303758176;-63,198464451;55339708,3
972;Santa Cruz;-17,308547004;-63,214305525;55290650,6
973;Santa Cruz;-17,286401217;-63,281970986;55357569
975;Santa Cruz;-17,38501844;-63,291223333;54708626,5
976;Santa Cruz;-17,373003597;-63,321716836;54751191,6
978;Santa Cruz;-17,35394554;-63,321728061;54874506,9
979;Santa Cruz;-17,3465112;-63,28648871;54962759,6
981;Santa Cruz;-17,404074877;-63,250880742;54632796,7
982;Santa Cruz;-17,392505454;-63,251422826;54706535,3
983;Santa Cruz;-17,320973287;-63,196944416;55230323
986;Santa Cruz;-17,350261569;-63,212402821;55023708
987;Santa Cruz;-17,354387071;-63,187605207;55025941,1
989;Santa Cruz;-17,063976595;-64,087235888;56051659,9
990;Santa Cruz;-17,036826454;-64,114755236;56216742,7
993;Santa Cruz;-17,296708531;-64,088980333;54454668,1
995;Santa Cruz;-17,274249793;-64,117128016;54581223,8
996;Santa Cruz;-17,082502502;-64,137305052;55881068,4
997;Santa Cruz;-17,387108725;-64,203206403;53733130,7
998;Santa Cruz;-17,420758917;-64,189775702;53517994,9
1000;Santa Cruz;-17,448253547;-64,072370304;53448416,8
1002;Santa Cruz;-17,340809631;-64,160104494;54088208,5
1003;Santa Cruz;-16,772461867;-64,830123389;57632036,2
1006;Santa Cruz;-17,329196905;-64,125259772;54199894,9
1007;Santa Cruz;-17,320594968;-64,14210934;54242495
1008;Santa Cruz;-17,069541512;-64,2652075;55866069,3
1009;Santa Cruz;-17,074648972;-64,275479253;55822144,5
1010;Santa Cruz;-17,242252509;-64,282931865;54652045,6
1012;Santa Cruz;-17,188162681;-64,347527545;54972001,5
1013;Santa Cruz;-17,248893869;-64,300711276;54590803,9
1014;Santa Cruz;-17,350003114;-64,089232477;54093247,1
