c_manz,lat,long,id_unico
0142970130,-16.2910681176,-68.0649621229,630003792-A
0142970120,-16.2910155417,-68.0647653084,630005575-A
0142970110,-16.291003571,-68.0645897816,630003856-A
0142970100,-16.2908416879,-68.0649615118,630025242-A
0142970090,-16.2908799257,-68.0650475394,630023017-A
0142970081,-16.2908539412,-68.0652515454,630028798-A
0142970070,-16.2907335257,-68.0654600269,630043602-A
0140760050,-16.290978716,-68.0700223512,630094658-A
0140760030,-16.2911887915,-68.0703159143,630079527-A
0140760010,-16.2912294622,-68.0706913512,630081793-A
0131178000,-16.280373428,-68.0638613433,630999709-A
0132870350,-16.2801538862,-68.0646352771,631033163-A
0132870340,-16.2803120579,-68.0649675737,631023591-A
0132870330,-16.2804487824,-68.0651694636,631013922-A
0132870320,-16.2805489486,-68.0653397018,631007204-A
0132870310,-16.2806105889,-68.0654507993,631003174-A
0132870300,-16.2804371836,-68.0655420138,631021108-A
0131170290,-16.2802776585,-68.0635291891,631003369-A
0132870290,-16.2803465492,-68.0654349573,631027954-A
0132870280,-16.2801964474,-68.0651138257,631036943-A
0131170280,-16.2805238161,-68.0637726584,630984002-A
0132870270,-16.2800019987,-68.0646924913,631048500-A
0131170270,-16.2807615678,-68.0641109188,630966979-A
0132870260,-16.2758524757,-68.0647551338,631443061-A
0131170260,-16.2804398506,-68.0638812097,630993735-A
0132870250,-16.2800433579,-68.0651687953,631052358-A
0131170220,-16.2759723267,-68.0637981358,631416041-A
0131180220,-16.2800646825,-68.065601026,631057398-A
0131180210,-16.2758682171,-68.0655648403,631454818-A
0131170210,-16.2801013627,-68.0639670103,631027232-A
0131170180,-16.2804589242,-68.0642928486,630998646-A
0131170170,-16.2759738519,-68.0642738603,631423676-A
0131180170,-16.2800381586,-68.0700543282,631132766-A
0131170160,-16.2756665249,-68.0639870246,631448133-A
0131180160,-16.2757571217,-68.0657850618,631468961-A
0131170150,-16.2758227323,-68.0643267516,631438874-A
0131180150,-16.2757445308,-68.0656003769,631467132-A
0132890140,-16.2756716521,-68.0643933084,631454293-A
0131180140,-16.2756301688,-68.0656175954,631478262-A
0131180130,-16.2754165325,-68.0654561423,631495884-A
0132890130,-16.2755033494,-68.0640693587,631464957-A
0132890120,-16.2753589617,-68.0641389253,631479789-A
0131180120,-16.2754886684,-68.0657823235,631494381-A
0132890110,-16.2755301842,-68.0644580809,631468770-A
0131180110,-16.2754327139,-68.0658870975,631501404-A
0131180070,-16.2752135358,-68.0655001399,631515859-A
0132890070,-16.2755682779,-68.0648827457,631472105-A
0131180060,-16.2752906348,-68.0658149243,631513700-A
0132890060,-16.2757037651,-68.0648167573,631458175-A
0132890050,-16.275896028,-68.0652315519,631446726-A
0131180040,-16.2750823652,-68.0655045031,631528373-A
0132890040,-16.2757538682,-68.0652643146,631460746-A
0131180030,-16.274968065,-68.0655446197,631539873-A
0132890030,-16.2756057671,-68.0652861044,631475150-A
0131180010,-16.27502751,-68.0656755571,631536378-A
0132890010,-16.2755180378,-68.0653206124,631484037-A
0132980390,-16.2825792505,-68.0715557094,630916296-A
0132980380,-16.2825141081,-68.0714134571,630920146-A
0132980370,-16.2824641432,-68.0711584993,630920712-A
0131190480,-16.274115255,-68.0715558591,631719389-A
0132760480,-16.281327519,-68.0716123361,631035970-A
0131190470,-16.2739889859,-68.0716223166,631732464-A
0132760470,-16.2809648756,-68.0717792972,631073110-A
0131190460,-16.2742636431,-68.0716203027,631706365-A
0132990050,-16.2713133182,-68.0700378668,631960359-A
0131200050,-16.2800543852,-68.0711755096,631149596-A
0132990040,-16.2721372613,-68.0709256308,631896754-A
0131200040,-16.2758808443,-68.0711525144,631545213-A
0132990030,-16.2718460517,-68.0707008049,631920696-A
0131140870,-16.2711840609,-68.0556071744,631736322-A
0131140860,-16.271320444,-68.0555027461,631721689-A
0131140840,-16.2711764265,-68.0552283631,631730868-A
0131140830,-16.2710218574,-68.0553095665,631746846-A
0131140820,-16.2706777151,-68.0550966631,631776002-A
0121950080,-16.2820332463,-68.0714128265,630965752-A
0121950250,-16.2824011548,-68.0725148666,630948902-A
0121950040,-16.2818749082,-68.0715960849,630983774-A
0121950070,-16.2822087128,-68.0714677454,630950006-A
0121950090,-16.2821505723,-68.0713214657,630953126-A
0121470220,-16.2901707347,-68.0747686918,630248778-A
0121470090,-16.2856991603,-68.0752881484,630681457-A
0121470230,-16.2902238772,-68.074964975,630246948-A
0121470200,-16.2901484002,-68.0751612721,630257317-A
0121470320,-16.2905165869,-68.0744470088,630210716-A
0121470330,-16.290528424,-68.0745495827,630211270-A
0122049000,-16.2930023081,-68.0737264914,629963211-A
0122040040,-16.2931242599,-68.07326488,629944113-A
0122040050,-16.2929641454,-68.0733799421,629961174-A
0122040120,-16.2932665448,-68.0737722469,629938902-A
0111390120,-16.2858395847,-68.0836571531,630805575-A
0111390130,-16.2859720663,-68.0838854722,630796756-A
0111340451,-16.2830541604,-68.0847626524,631088232-A
0111340601,-16.2835418529,-68.0849445065,631044925-A
0111340060,-16.2827793168,-68.0851317293,631120416-A
0132980360,-16.282343754,-68.0712626147,630933837-A
0132940360,-16.2850951211,-68.0703425368,630657810-A
0132980350,-16.2841150243,-68.0707901207,630758088-A
0132940350,-16.2852538767,-68.0706570711,630647896-A
0132940340,-16.2851126573,-68.0706326828,630660891-A
0133000340,-16.2906790583,-68.0708445083,630136479-A
0132980330,-16.2840097437,-68.0710231258,630771886-A
0132940330,-16.2849736533,-68.0706029611,630673588-A
0133000330,-16.2904831753,-68.0709065531,630156065-A
0133000310,-16.2901632628,-68.070959548,630187264-A
0132980300,-16.2835571723,-68.0705168245,630806530-A
0132940300,-16.2845574249,-68.0705159746,630711644-A
0132980290,-16.2831682751,-68.0703789832,630841162-A
0132940290,-16.284418575,-68.0704862465,630724327-A
0133000290,-16.285879826,-68.0712242628,630597801-A
0132980280,-16.2831379886,-68.0705520357,630846867-A
0131240280,-16.2842829834,-68.0704571766,630736712-A
0133000280,-16.2858124036,-68.0714787965,630608358-A
0131230030,-16.2833095836,-68.0719997561,630854286-A
0133000260,-16.2857456481,-68.0717195745,630618627-A
0131230250,-16.2838776776,-68.0712273229,630787754-A
0132940250,-16.2840646498,-68.0654158796,630675080-A
0131250250,-16.2855406714,-68.0716707657,630637270-A
0131230240,-16.2839033679,-68.0714340358,630788700-A
0132940240,-16.2840794184,-68.0655347824,630675620-A
0133000240,-16.2855484365,-68.0714730866,630633301-A
0131230230,-16.2839287192,-68.071638308,630789638-A
0132940230,-16.2842960106,-68.0656415977,630656826-A
0133000230,-16.2855750998,-68.0713111732,630628124-A
0132940221,-16.2840197651,-68.0656747871,630683560-A
0132940220,-16.2843577394,-68.0658808896,630654876-A
0131230220,-16.2844271972,-68.0717150838,630743611-A
0133000220,-16.2856396044,-68.0711363098,630619147-A
0132940210,-16.2843275414,-68.0701354984,630727226-A
0131230210,-16.2844033005,-68.071894303,630748810-A
0133000210,-16.2858346974,-68.0709171779,630597061-A
0131240200,-16.2841769456,-68.0700657802,630740369-A
0133000200,-16.2858574469,-68.0707528754,630592217-A
0131230190,-16.2839054809,-68.0720282618,630798225-A
0131240190,-16.2840555903,-68.0700048958,630750883-A
0133000190,-16.285922861,-68.0706158183,630583773-A
0131230180,-16.2839322008,-68.0717571279,630791252-A
0131240180,-16.2839331512,-68.0659535413,630696320-A
0133000180,-16.2855698655,-68.0704638394,630614768-A
0131230170,-16.2834767178,-68.0715453256,630830992-A
0131240170,-16.283810406,-68.0658996066,630707078-A
0133000170,-16.2855198401,-68.0706486147,630622532-A
0132980160,-16.2832340288,-68.0714071273,630851751-A
0131240160,-16.2836355726,-68.0701464057,630793035-A
0133000160,-16.2854796657,-68.0708218224,630629174-A
0132980150,-16.282980818,-68.0714661803,630876737-A
0131240150,-16.2841149245,-68.0703737972,630751288-A
0131250150,-16.2853457454,-68.0710516153,630645633-A
0132980140,-16.2831352815,-68.0711834402,630857456-A
0131240140,-16.283977854,-68.0705063698,630766457-A
0131250140,-16.2851438804,-68.0710153976,630664187-A
0132980130,-16.282867387,-68.0711527209,630882365-A
0131240130,-16.2835243695,-68.0703094289,630806249-A
0131250130,-16.2851567608,-68.0712822829,630667330-A
0132980120,-16.2827512366,-68.0709896709,630890714-A
0131240120,-16.2830687637,-68.0700604805,630845391-A
0131250120,-16.285350206,-68.071261041,630648635-A
0132980110,-16.2830923511,-68.0709549599,630857789-A
0131240110,-16.2832741322,-68.0659773802,630759197-A
0131250110,-16.2853655213,-68.0716194818,630653044-A
0132980100,-16.2828482412,-68.0708046834,630878485-A
0131240100,-16.2830878199,-68.0658578045,630774912-A
0131250100,-16.2851806307,-68.0716078654,630670391-A
0132980090,-16.2826201972,-68.071063567,630904354-A
0131240090,-16.2831050392,-68.0656492362,630769875-A
0131250090,-16.2849812705,-68.0716059198,630689269-A
0132980080,-16.2827010585,-68.071275873,630900159-A
0131240080,-16.283283241,-68.0655528908,630751406-A
0131250080,-16.2848775258,-68.0713610728,630695104-A
0132980070,-16.2828134859,-68.0714754399,630892762-A
0131240070,-16.2832475719,-68.0657053455,630757276-A
0131250070,-16.2848317371,-68.0711147355,630695418-A
0132980060,-16.2827114964,-68.0715381623,630903464-A
0131240060,-16.2833808561,-68.0657578528,630745495-A
0131250060,-16.2847022238,-68.0709465496,630704951-A
0132980050,-16.282830518,-68.0716478356,630893969-A
0131240050,-16.2836131511,-68.0658036839,630724217-A
0131240040,-16.2835538056,-68.065393389,630723149-A
0131250040,-16.2842950117,-68.070926598,630743249-A
0131230040,-16.2832898945,-68.0717775947,630852516-A
0131240030,-16.2830713801,-68.0653621114,630768382-A
0131250030,-16.284382555,-68.0711049616,630737863-A
0131240020,-16.2829746032,-68.0654414508,630778853-A
0131230020,-16.283573011,-68.0720231532,630829680-A
0131250020,-16.2845244873,-68.0713204231,630727925-A
0131240010,-16.2828946534,-68.0655488289,630788186-A
0131230010,-16.2836320124,-68.0721961764,630826916-A
0131250010,-16.2844125485,-68.0715061789,630741582-A
0132988000,-16.284114719,-68.0706488994,630755807-A
0133000300,-16.2900239503,-68.0710981901,630202737-A
0131250050,-16.2849651037,-68.0708312127,630678132-A
0131209000,-16.2742090557,-68.074068429,631751800-A
0131200190,-16.2802397184,-68.0721220616,631147528-A
0131209030,-16.2802669951,-68.0737830387,631172185-A
0132999050,-16.2729678133,-68.0709860707,631818922-A
0132999030,-16.2715804265,-68.072017913,631967569-A
0132999020,-16.2720659401,-68.0706090638,631898319-A
0132999010,-16.2712143845,-68.0700157675,631969385-A
0132999000,-16.2708015968,-68.0700783917,632009591-A
0132998141,-16.2710776729,-68.0725617288,632024241-A
0131198130,-16.2755426648,-68.0715277392,631583466-A
0131199040,-16.2730584675,-68.0731189917,631845391-A
0131190251,-16.2724992052,-68.0720254861,631880487-A
0131208180,-16.280099973,-68.0719143254,631157381-A
0132990720,-16.2745836611,-68.0705336274,631658146-A
0132990310,-16.2731330824,-68.0708776598,631801456-A
0131208140,-16.2803966572,-68.0731720267,631149857-A
0131208130,-16.2806107036,-68.0714395509,631101144-A
0132768120,-16.2806283931,-68.0712818448,631096881-A
0132768100,-16.2801283643,-68.0708842225,631137804-A
0131208090,-16.2800377509,-68.0712755884,631152814-A
0131208080,-16.2759844337,-68.0726927596,631560679-A
0131208070,-16.2759699396,-68.0729284977,631565927-A
0132998060,-16.272287116,-68.0711874108,631886835-A
0131208060,-16.275702979,-68.0730679702,631593555-A
0132998050,-16.2722691598,-68.070752767,631881394-A
0131208050,-16.2758137528,-68.0727430431,631577703-A
0132998040,-16.2720910093,-68.0715723027,631911777-A
0131208040,-16.2756941533,-68.0726306244,631587206-A
0132998030,-16.2720040536,-68.0716193902,631920805-A
0131208030,-16.2757513788,-68.0724445295,631578718-A
0132998020,-16.2719280641,-68.071559574,631927033-A
0131208020,-16.2758369193,-68.07223813,631567209-A
0132998010,-16.2702656934,-68.0657967961,631990124-A
0131208010,-16.275356564,-68.0729658111,631624753-A
0132998000,-16.270563495,-68.0659671412,631964663-A
0131208000,-16.2751309119,-68.0731353526,631648956-A
0131190950,-16.2755039451,-68.0709459065,631577587-A
0131190940,-16.2755947149,-68.0706965973,631564881-A
0131190930,-16.2757774537,-68.0706063086,631546059-A
0132990530,-16.2741652481,-68.0707776945,631701860-A
0132990520,-16.2740803245,-68.0709380362,631712553-A
0132990510,-16.2742247048,-68.0710386777,631700505-A
0131190500,-16.2740743753,-68.0714053441,631720795-A
0131190490,-16.2743010354,-68.0714920592,631700709-A
0132760460,-16.2810443557,-68.0713970458,631059306-A
0131190450,-16.2742601419,-68.0717450885,631708748-A
0132760450,-16.2808367035,-68.0711827825,631075496-A
0131190440,-16.2738502605,-68.0716594042,631746239-A
0131200440,-16.2807878607,-68.0716633625,631088004-A
0131190430,-16.2737630605,-68.0715322697,631752426-A
0132990420,-16.2738558925,-68.0711955237,631738082-A
0131200420,-16.2806990185,-68.0718943314,631100218-A
0132990410,-16.273877492,-68.0707857284,631729300-A
0132990400,-16.2737929585,-68.0709061602,631739301-A
0132760400,-16.2807835093,-68.0720807608,631095258-A
0132990390,-16.2736707041,-68.0708963469,631750741-A
0132990380,-16.2735757334,-68.0707758776,631757775-A
0131200380,-16.2805762421,-68.0720088136,631113743-A
0132990370,-16.2734501656,-68.0709096699,631771890-A
0131200370,-16.2806255165,-68.071970203,631108435-A
0132990360,-16.2735708917,-68.0710442593,631762644-A
0131200360,-16.2806141348,-68.0716559349,631104364-A
0132990350,-16.2734415026,-68.0712774392,631778755-A
0131200350,-16.2804309043,-68.0720260754,631127815-A
0132990340,-16.2732844013,-68.0710100457,631789271-A
0131200340,-16.2803719032,-68.072087647,631134422-A
0132990330,-16.2732857413,-68.070900453,631787343-A
0131200330,-16.2804915691,-68.0721928757,631124794-A
0132990320,-16.2732204327,-68.0708008075,631791903-A
0131200320,-16.2805762638,-68.0722309483,631117383-A
0131200310,-16.2805203913,-68.0723660587,631124899-A
0132990300,-16.2731188898,-68.0711194254,631806776-A
0131200300,-16.2803723171,-68.0723438937,631138585-A
0132990290,-16.2730955054,-68.0712145629,631810559-A
0131200290,-16.2803943316,-68.0725528111,631139922-A
0131200280,-16.2804537849,-68.0728694544,631139473-A
0132760080,-16.2759406798,-68.0705794115,631530129-A
0132760120,-16.2806879292,-68.0700070409,631070352-A
0131191020,-16.2752582161,-68.0715998955,631611644-A
0132998140,-16.2710328476,-68.0721995505,632022535-A
0132998120,-16.2756672374,-68.0701355204,631548791-A
0132998110,-16.2745114498,-68.0705998519,631666086-A
0131198100,-16.2742145816,-68.0718321417,631714502-A
0131208150,-16.2803052368,-68.073165141,631158418-A
0131190270,-16.2733131336,-68.0715268258,631795037-A
0131200270,-16.2803614335,-68.0727535256,631146335-A
0131190260,-16.2731969098,-68.0716409314,631807943-A
0131200260,-16.2801875067,-68.0728483847,631164393-A
0132990120,-16.2720471794,-68.0717409373,631918710-A
0132990080,-16.2724260305,-68.0711477642,631872999-A
0132990070,-16.2723587528,-68.0710674026,631878063-A
0132760070,-16.2800739194,-68.0707008255,631139964-A
0132990060,-16.2719810061,-68.0705386742,631905223-A
0132700310,-16.2649076027,-68.051825982,632269712-A
0132700301,-16.2649691222,-68.0516503733,632261014-A
0132700290,-16.264775687,-68.0515268864,632277339-A
0132700280,-16.2647061442,-68.0516706383,632286278-A
0132708220,-16.2644571932,-68.0510604605,632299924-A
0132708210,-16.2637641565,-68.0507082999,632359886-A
0132708120,-16.2653212767,-68.0512955466,632221836-A
0132708200,-16.265582026,-68.0514218273,632199175-A
0132708190,-16.2658424279,-68.0516233287,632177773-A
0132708180,-16.2655983356,-68.0517494539,632202973-A
0132708160,-16.2650322477,-68.0521553257,632263270-A
0132708150,-16.2706842888,-68.052416086,631731688-A
0132700120,-16.2635292721,-68.0503876375,632376923-A
0132700270,-16.2645187131,-68.0515105636,632301437-A
0132700260,-16.2646524293,-68.0514121856,632287153-A
0132700230,-16.2644409993,-68.0512568414,632304664-A
0132700210,-16.2643898005,-68.051439255,632312496-A
0132700200,-16.2642967883,-68.0512751069,632318636-A
0132700180,-16.2642048523,-68.05099058,632322709-A
0132700170,-16.2639511735,-68.050710281,632342187-A
0123021080,-16.2817637673,-68.0735479966,631026309-A
0123028230,-16.2814400774,-68.0743555067,631070267-A
0123020630,-16.2807522731,-68.0734347295,631120424-A
0123021000,-16.2819646824,-68.0739477549,631013801-A
0123021050,-16.2815267179,-68.0734674588,631047479-A
0121930350,-16.2811304,-68.0754591983,631117767-A
0121938080,-16.2812058294,-68.075658829,631113887-A
0121930731,-16.2813351998,-68.0747014952,631085896-A
0121930380,-16.2810647891,-68.0753402718,631122041-A
0121930821,-16.2816368308,-68.0748476662,631059673-A
0131190451,-16.2741506814,-68.071717254,631718679-A
0132990371,-16.2735601264,-68.0709096595,631761454-A
0131200351,-16.2804819529,-68.0719558296,631121820-A
0132990341,-16.2733961063,-68.0710025236,631778546-A
0131200192,-16.280312961,-68.0717983062,631135271-A
0140730290,-16.2845917041,-68.0654641992,630625897-A
0140730280,-16.2844940433,-68.0649684676,630627073-A
0140730270,-16.2845774091,-68.0649397316,630618700-A
0140730260,-16.284405846,-68.0643680662,630625647-A
0140730230,-16.2842191774,-68.0641449251,630639707-A
0131140630,-16.2702279379,-68.054464464,631808333-A
0131140620,-16.2702890301,-68.0545790714,631804410-A
0131140610,-16.2658643863,-68.0545752442,632223883-A
0131140600,-16.2655982878,-68.0547802616,632252468-A
0131140591,-16.2704975214,-68.0537700207,631771453-A
0131140580,-16.2706319551,-68.0541112158,631764271-A
0131140571,-16.2707063192,-68.0536550723,631749786-A
0131140560,-16.2708052442,-68.0541282349,631748120-A
0131140550,-16.2709137442,-68.0537310678,631731361-A
